date,BTCUSDT,ETHUSDT,XRPUSDT,BNBUSDT,SOLUSDT,TRXUSDT,DOGEUSDT,ADAUSDT,sentiment_score,BTCUSDT_ma7,BTCUSDT_ma21,BTCUSDT_lag1,BTCUSDT_lag2,BTCUSDT_volatility_7d,BTCUSDT_RSI,ETHUSDT_ma7,ETHUSDT_ma21,ETHUSDT_lag1,ETHUSDT_lag2,ETHUSDT_volatility_7d,ETHUSDT_RSI,XRPUSDT_ma7,XRPUSDT_ma21,XRPUSDT_lag1,XRPUSDT_lag2,XRPUSDT_volatility_7d,XRPUSDT_RSI,BNBUSDT_ma7,BNBUSDT_ma21,BNBUSDT_lag1,BNBUSDT_lag2,BNBUSDT_volatility_7d,BNBUSDT_RSI,SOLUSDT_ma7,SOLUSDT_ma21,SOLUSDT_lag1,SOLUSDT_lag2,SOLUSDT_volatility_7d,SOLUSDT_RSI,DOGEUSDT_ma7,DOGEUSDT_ma21,DOGEUSDT_lag1,DOGEUSDT_lag2,DOGEUSDT_volatility_7d,DOGEUSDT_RSI,ADAUSDT_ma7,ADAUSDT_ma21,ADAUSDT_lag1,ADAUSDT_lag2,ADAUSDT_volatility_7d,ADAUSDT_RSI,TRXUSDT_ma7,TRXUSDT_ma21,TRXUSDT_lag1,TRXUSDT_lag2,TRXUSDT_volatility_7d,TRXUSDT_RSI
2025-01-31,102429.56,3300.99,3.0361,677.47,231.77,0.2537,0.3289,0.9429,0.0,103095.84857142856,101583.53380952381,104722.94,103733.24,1327.5814912894016,46.13752575889115,3210.5457142857144,3268.8361904761905,3247.39,3113.9,90.83867987759912,41.79935398061941,3.0678142857142854,3.0159285714285713,3.1276,3.0683,0.037723972421242404,36.14327453738773,673.9671428571429,689.1871428571428,677.53,667.97,8.689684908530001,34.11747830452556,236.72857142857143,229.11428571428573,238.31,228.16,9.991268569057839,54.64042392127177,0.3323885714285714,0.35342285714285715,0.33153,0.32404,0.011046518951794978,21.54859967051071,0.9461857142857142,0.9942428571428572,0.9595,0.9399,0.01911913775700626,20.923829917405953,0.24739999999999998,0.24231904761904763,0.2519,0.2402,0.005863446085707718,53.2808398950131
2025-02-01,100635.65,3117.54,2.8778,652.94,213.03,0.2443,0.30792,0.8948,0.0,102508.53428571428,101870.9461904762,102429.56,104722.94,1383.6570202649502,41.34438086154823,3181.7985714285714,3260.9652380952384,3300.99,3247.39,82.32331978821445,41.11463093269042,3.0349285714285714,3.030280952380952,3.0361,3.1276,0.07687526074288327,31.512406830833115,669.1871428571429,687.1033333333334,677.47,677.53,9.837765183695668,31.353809649354062,230.53142857142856,230.30190476190478,231.77,238.31,9.16864480820604,27.42203358553239,0.3258742857142857,0.3518380952380952,0.3289,0.33153,0.009893396547095193,21.248944050945482,0.9344999999999999,0.9894476190476191,0.9429,0.9595,0.022184153503494747,19.740259740259773,0.2461,0.24247619047619046,0.2537,0.2519,0.0052924474489598325,51.26262626262627
2025-02-02,97700.59,2869.68,2.58,617.8,203.51,0.2255,0.26808,0.8052,0.0,101805.76142857142,102021.20952380952,100635.65,102429.56,2277.927286163351,41.8799087574917,3129.9514285714286,3242.030952380952,3117.54,3300.99,139.45255566303808,35.9050106087808,2.9717428571428575,3.033871428571428,2.8778,3.0361,0.1889939668979149,31.909811789433462,662.1057142857143,683.5061904761905,652.94,677.47,21.85939832744965,29.633090388089414,225.24714285714282,231.01619047619047,213.03,231.77,12.514682995433288,27.429626211352115,0.31616428571428573,0.3486080952380953,0.30792,0.3289,0.022963454195120588,20.999229386077573,0.9133857142857142,0.9817095238095238,0.8948,0.9429,0.05197494359693632,21.07208872458412,0.24314285714285713,0.2420904761904762,0.2443,0.2537,0.00940919003649406,48.104265402843616
2025-02-03,101328.52,2879.9,2.7001,617.21,216.28,0.2287,0.28485,0.812,0.0,101698.00285714286,102344.6580952381,97700.59,100635.65,2280.47602290042,48.141294279674476,3086.7314285714288,3229.7638095238094,2869.68,3117.54,165.01362554130532,32.68251709892522,2.9210142857142856,3.042295238095238,2.58,2.8778,0.2094132073881017,30.141148794354024,653.1728571428572,680.104761904762,617.8,652.94,25.862087254181,29.649713288456738,222.5885714285714,232.60714285714286,203.51,213.03,12.094438706241997,38.317251330147,0.30914714285714284,0.3460738095238095,0.26808,0.30792,0.02409280785786825,29.332938037355476,0.8958857142857143,0.9754047619047619,0.8052,0.8948,0.06311083976020318,18.666666666666686,0.24059999999999998,0.2423714285714286,0.2255,0.2443,0.010671301076563682,43.84615384615383
2025-02-04,97763.13,2731.19,2.5274,572.69,206.64,0.2245,0.26345,0.7439,0.0,101187.66142857143,102401.90904761905,101328.52,97700.59,2730.4492093879912,33.061832963001436,3037.227142857143,3206.219047619048,2879.9,2869.68,213.1317124623723,26.556910473225315,2.8453285714285714,3.035633333333333,2.7001,2.58,0.24474841309860715,21.2557808609036,640.5157142857142,674.0952380952381,617.21,617.8,39.376949203454586,19.39465328280238,219.67142857142858,233.5152380952381,216.28,203.51,13.244167808978345,30.563217368093248,0.30125285714285716,0.34167095238095235,0.28485,0.26808,0.02899230571162202,18.664660958111554,0.8711714285714286,0.9633428571428572,0.812,0.8052,0.08394477776661072,15.494071146245076,0.23839999999999997,0.24254285714285714,0.2287,0.2255,0.012302438782615539,36.59180977542934
2025-02-05,96612.43,2788.25,2.381,569.55,196.12,0.2225,0.25619,0.7325,0.0,100170.40285714286,102216.91285714286,97763.13,101328.52,2942.254936380768,34.87539339971114,2990.7057142857143,3174.634761904762,2731.19,2879.9,228.58694500905338,31.738784434458978,2.7471428571428573,2.9993523809523808,2.5274,2.7001,0.2762282984365355,18.38962271612749,626.4557142857144,667.1885714285714,572.69,617.21,45.09596133326625,17.714900815008434,215.0942857142857,233.05142857142857,206.64,216.28,15.211893216759474,23.57611322057302,0.29156,0.3355195238095238,0.26345,0.28485,0.03135035778636802,18.839056295258118,0.8415428571428573,0.9470095238095239,0.7439,0.812,0.09187086693003467,15.986949429037537,0.23587142857142857,0.2418,0.2245,0.2287,0.013619314016708685,27.431059506531213
2025-02-06,96554.35,2686.64,2.325,571.72,189.54,0.2316,0.24789,0.7052,0.0,99003.46142857142,102053.43904761906,96612.43,97763.13,2406.905427046813,34.21936147107675,2910.598571428571,3145.0438095238096,2788.25,2731.19,221.79607912288822,23.937825492188182,2.632485714285714,2.955538095238095,2.381,2.5274,0.25795528313108645,18.461171986660304,611.34,660.6942857142857,569.55,572.69,42.79777330656371,19.182160016711947,208.12714285714287,232.02285714285716,196.12,206.64,13.920457025885389,23.1114118940868,0.27961142857142857,0.3293957142857143,0.25619,0.26345,0.02945946108840063,19.123836623392023,0.8052142857142858,0.9287238095238095,0.7325,0.7439,0.08763434312664206,14.011761697775526,0.23297142857142855,0.24153809523809525,0.2225,0.2245,0.011657431719110264,36.31647211413749
2025-02-07,96506.8,2622.1,2.3968,577.71,191.99,0.23,0.24651,0.7072,0.0,98157.35285714285,101692.93047619048,96554.35,96612.43,2010.100796549819,31.326358375308132,2813.6142857142863,3104.494761904762,2686.64,2788.25,163.37344784849776,23.260134478603902,2.5411571428571427,2.9128999999999996,2.325,2.381,0.1972741227931593,23.1812295269292,597.0885714285714,653.834761904762,571.72,569.55,32.47043241092424,22.701668615155697,202.44428571428574,230.71238095238095,189.54,196.12,10.312075214916407,24.509966777408664,0.26784142857142856,0.32136047619047625,0.24789,0.25619,0.021999129095314533,19.104583678787165,0.7715428571428572,0.9084476190476191,0.7052,0.7325,0.06927211697700693,15.042372881355945,0.2295857142857143,0.24064761904761903,0.2316,0.2225,0.0072375015420677495,34.24124513618675
2025-02-08,96444.74,2632.46,2.419,612.39,199.32,0.2313,0.25288,0.7005,0.0,97558.65142857144,101306.66904761906,96506.8,96554.35,1757.1289812211642,31.41275101521036,2744.317142857143,3072.34,2622.1,2686.64,105.65405666834305,23.360219853586216,2.4756142857142858,2.872390476190476,2.3968,2.325,0.13230354528597896,24.054827534267204,591.2957142857142,649.2095238095238,577.71,571.72,23.115020987187393,32.939929002812235,200.4857142857143,227.7290476190476,191.99,189.54,9.209462266500324,27.10722592028229,0.25997857142857145,0.3145257142857143,0.24651,0.24789,0.013469415266409107,20.839128419100604,0.7437857142857143,0.8892095238095239,0.7072,0.7052,0.04699877404682708,13.56558458696226,0.22772857142857142,0.24012380952380954,0.23,0.2316,0.003572447473705645,35.74193548387095
2025-02-09,96462.75,2627.18,2.3928,615.81,200.47,0.2322,0.2489,0.6814,0.0,97381.81714285715,101074.82047619048,96444.74,96506.8,1802.1734272234114,34.77734589202814,2709.674285714286,3044.342857142857,2632.46,2622.1,97.10908777541268,24.92524332159867,2.4488714285714286,2.8454428571428574,2.419,2.3968,0.12647854514087906,25.183316250098557,591.0114285714286,646.0009523809524,612.39,577.71,22.743982668368922,37.19324391455538,200.0514285714286,225.25523809523807,199.32,191.99,9.114264330471897,31.792959155826438,0.25723857142857137,0.3093114285714285,0.25288,0.24651,0.013497526228373826,22.60639969824605,0.7261000000000001,0.8743714285714285,0.7005,0.7072,0.04317422070325395,13.728632478632477,0.2286857142857143,0.2402904761904762,0.2313,0.23,0.003768035992144967,40.16853932584267
2025-02-10,97430.82,2661.19,2.4237,618.65,200.47,0.2462,0.25542,0.7121,0.0,96825.00285714286,100844.85904761904,96462.75,96444.74,538.9213249230472,38.73870907926316,2678.4300000000003,3014.685238095238,2627.18,2632.46,62.07729590331836,28.118781956023497,2.4093857142857145,2.812985714285714,2.3928,2.419,0.06135265353054506,25.065150438284775,591.2171428571428,642.96,615.81,612.39,23.02520988994908,34.07206549512436,197.79285714285714,223.26857142857145,200.47,199.32,5.766563720523273,33.50268404907976,0.2530342857142857,0.3045904761904762,0.2489,0.25288,0.005920069980274768,25.980062381505718,0.7118285714285715,0.8602142857142858,0.6814,0.7005,0.0207185677019189,21.23642007242627,0.2311857142857143,0.24066666666666664,0.2322,0.2313,0.007617836213219121,49.823321554770324
2025-02-11,95778.2,2602.59,2.4131,642.11,197.96,0.241,0.25305,0.7781,0.0,96541.44142857144,100351.2580952381,97430.82,96462.75,482.265705789466,37.11207420346212,2660.058571428571,2980.1638095238095,2661.19,2627.18,62.884903177317476,29.25142143462277,2.3930571428571428,2.7767619047619045,2.4237,2.3928,0.033677284982767425,24.739195230998533,601.1342857142856,640.5742857142857,618.65,615.81,28.10498642420562,45.12653724972051,196.55285714285714,220.77476190476193,200.47,200.47,4.291704068260289,35.30303030303031,0.2515485714285714,0.29893714285714285,0.25542,0.2489,0.00379352706843754,28.203425839861893,0.7167142857142857,0.8493714285714286,0.7121,0.6814,0.031015556772444233,34.045977011494244,0.23354285714285714,0.2404857142857143,0.2462,0.2322,0.007755827302284435,50.65868263473053
2025-02-12,97869.99,2738.27,2.4734,696.93,196.78,0.2433,0.26418,0.7997,0.0,96721.09285714287,100073.32142857143,95778.2,97430.82,698.7561263584562,36.20687627180449,2652.9185714285713,2956.148095238095,2602.59,2661.19,46.644389240514435,34.90803313860518,2.4062571428571427,2.7431,2.4131,2.4237,0.044525043782241584,27.53568461596558,619.3314285714285,640.6414285714285,642.11,618.65,42.03300545546406,55.91213457455494,196.64714285714288,217.89000000000001,197.96,200.47,4.287857717966154,34.16431166733953,0.25268999999999997,0.2942357142857143,0.25305,0.25542,0.005989368358454421,30.86561820739037,0.7263142857142857,0.8406571428571429,0.7781,0.7121,0.044279620164413204,33.83302583025831,0.2365142857142857,0.23999523809523807,0.241,0.2462,0.006737563499126723,51.812865497076025
2025-02-13,96608.14,2675.87,2.5599,664.72,194.25,0.2342,0.26245,0.8107,0.0,96728.77714285713,99725.59761904762,97869.99,95778.2,696.910153766951,31.15151627768695,2651.38,2924.6080952380953,2738.27,2602.59,45.51054310085643,25.646423153624582,2.4398142857142857,2.7164571428571427,2.4734,2.4131,0.05918292063796049,28.994301783467762,632.6171428571428,639.4499999999999,696.93,642.11,39.069050288895156,47.606233882722286,197.32,215.08714285714285,196.78,197.96,3.2243862465071964,25.91296741745026,0.25477,0.2899685714285714,0.26418,0.25305,0.006546856752156448,27.07420682331076,0.7413857142857142,0.8322761904761904,0.7997,0.7781,0.05299246577176204,32.494117647058815,0.23688571428571428,0.2391142857142857,0.2433,0.241,0.006488561363771735,39.32448733413749
2025-02-14,97500.48,2725.95,2.7384,659.71,199.39,0.2315,0.2718,0.7998,0.0,96870.73142857142,99374.64428571428,96608.14,97869.99,743.7850146025295,37.754057567169,2666.215714285714,2896.791904761905,2675.87,2738.27,50.973742867345685,25.422700152154974,2.4886142857142852,2.6991952380952378,2.5599,2.4734,0.1235912810917738,39.65097684766739,644.3314285714285,638.462380952381,664.72,696.93,31.40329410989256,46.74152355790402,198.37714285714284,212.51666666666668,194.25,196.78,2.2521524096269814,32.02309571396846,0.25838285714285714,0.28620428571428574,0.26245,0.26418,0.008037331054281383,31.859194306773404,0.7546142857142858,0.8241142857142857,0.8107,0.7997,0.05457076227466529,32.935845456713565,0.2371,0.23802857142857142,0.2342,0.2433,0.006243396511515403,36.754176610978526
2025-02-15,97569.66,2693.04,2.7619,662.21,194.48,0.2375,0.27174,0.7811,0.0,97031.43428571428,99032.87333333334,97500.48,96608.14,757.7985088805428,41.66879068814495,2674.87,2866.9952380952377,2725.95,2675.87,49.40605934499816,29.17729466703294,2.5376,2.682714285714286,2.7384,2.5599,0.1552903517071633,45.554276946681995,651.4485714285714,637.3104761904763,659.71,664.72,28.465808981169232,51.850373268393945,197.68571428571428,209.56761904761905,199.39,194.25,2.626320982812272,37.83287419651056,0.26107714285714284,0.28230999999999995,0.2718,0.26245,0.008989899358508842,36.74336801993256,0.7661285714285714,0.8148047619047618,0.7998,0.8107,0.04951917858384748,35.41933829186971,0.2379857142857143,0.23727142857142855,0.2315,0.2342,0.005699540499440668,45.77114427860696
2025-02-16,96118.12,2661.41,2.7283,673.1,188.27,0.2424,0.26555,0.7714,0.0,96982.20142857141,98723.26000000001,97569.66,97500.48,810.2803556469145,45.32287134149983,2679.7599999999998,2839.795238095238,2693.04,2725.95,45.433473342915995,37.03320922935165,2.5855285714285716,2.6687142857142856,2.7619,2.7384,0.1549246990668485,57.1346098335418,659.6328571428572,637.5833333333334,662.21,659.71,24.46634607938476,62.22153465346537,195.94285714285712,207.08047619047622,194.48,199.39,4.10337143613092,39.550191991223265,0.2634557142857143,0.27895285714285717,0.27174,0.2718,0.0072690000622293825,48.76957494407159,0.7789857142857143,0.8061571428571428,0.7811,0.7998,0.03267162012978061,44.548387096774185,0.23944285714285712,0.23709047619047616,0.2375,0.2315,0.0052608165218141255,62.70676691729325
2025-02-17,95780.0,2744.05,2.6599,667.51,177.53,0.2388,0.25819,0.8089,0.0,96746.37,98423.12523809525,96118.12,97569.66,893.8717228810481,29.641895313084802,2691.597142857143,2818.9195238095235,2661.41,2693.04,50.320202276464244,42.241664858196955,2.619271428571428,2.649890476190476,2.7283,2.7619,0.1386737984658733,47.964763061968405,666.6128571428571,637.0009523809524,673.1,662.21,16.49759852654,60.8761459955025,192.66571428571427,204.3490476190476,188.27,194.48,7.576131064386343,22.668923684581742,0.26385142857142857,0.2753442857142857,0.26555,0.27174,0.006820179441845846,35.728051391862934,0.7928142857142857,0.8001761904761905,0.7714,0.7811,0.015743615486010217,49.54505429997064,0.23838571428571426,0.2367238095238095,0.2424,0.2375,0.004339519394060928,57.54857997010466
2025-02-18,95671.74,2671.99,2.5628,648.18,169.32,0.2392,0.25137,0.7541,0.0,96731.16142857142,98153.42142857143,95780.0,96118.12,913.7739805593508,39.718018479533804,2701.5114285714285,2799.5990476190477,2744.05,2661.41,34.07553786741709,46.294719975965734,2.640657142857143,2.626347619047619,2.6599,2.7283,0.11019940800118136,51.94078947368422,667.4800000000001,636.3766666666667,667.51,673.1,15.094928508168056,68.31836932783301,188.5742857142857,201.59952380952382,177.53,188.27,11.137032604697396,23.135617621652756,0.26361142857142855,0.2721376190476191,0.25819,0.26555,0.007277832618230279,42.3369703121035,0.7893857142857142,0.7924238095238094,0.8089,0.7714,0.021162736793036555,51.55772755039706,0.23812857142857144,0.2366904761904762,0.2388,0.2424,0.004210191716028707,61.64817749603804
2025-02-19,96644.37,2715.5,2.7378,653.38,168.93,0.2424,0.2548,0.7738,0.0,96556.07285714286,97815.85619047619,95671.74,95780.0,764.4069059670587,50.159826262747586,2698.258571428571,2780.627619047619,2671.99,2744.05,30.92268230528823,45.368071207548624,2.678428571428572,2.610609523809524,2.5628,2.6599,0.0859636301832764,68.96661705294495,661.2585714285714,635.6819047619048,648.18,667.51,8.442999918221227,70.14079092787469,184.59571428571425,198.77904761904762,169.32,177.53,12.596044163602548,27.08579133659194,0.2622714285714286,0.2688404761904762,0.25137,0.25819,0.007984880355123814,49.07320976130154,0.7856857142857143,0.7845142857142856,0.7541,0.8089,0.021322400472382996,56.151325588322905,0.238,0.23679523809523811,0.2392,0.2388,0.004036087214122427,65.47433903576984
2025-02-20,98305.0,2738.04,2.6877,656.36,176.0,0.2464,0.25474,0.8036,0.0,96798.48142857144,97510.24,96644.37,95671.74,1012.472984206136,57.549387001763705,2707.14,2756.3728571428574,2715.5,2671.99,32.31725338991608,53.6389895786135,2.696685714285714,2.589661904761905,2.7378,2.5628,0.06836440176417004,69.4019471488178,660.0642857142857,634.6738095238095,653.38,648.18,8.463015335651008,70.2565575339843,181.98857142857142,195.81190476190477,168.93,169.32,12.145387915544099,38.68271481109997,0.26117,0.26518380952380954,0.2548,0.25137,0.008472980585362335,55.131086142322125,0.7846714285714286,0.7770904761904761,0.7738,0.7541,0.020066033845422264,64.54760496747485,0.23974285714285712,0.23653333333333335,0.2424,0.2392,0.004701013062045846,62.500000000000014
2025-02-21,96181.98,2663.0,2.5721,647.47,168.94,0.2379,0.23966,0.7621,0.0,96610.12428571428,97212.7361904762,98305.0,96644.37,982.304466273855,48.81193435024709,2698.1471428571426,2725.992380952381,2738.04,2715.5,34.868448830008575,52.85319641711081,2.6729285714285713,2.5675666666666666,2.6877,2.7378,0.07944899232182719,58.957588145120084,658.3157142857143,633.245238095238,656.36,653.38,9.719600226936478,66.46681144367861,177.63857142857142,192.82000000000002,176.0,168.93,10.165797933219228,32.11237001396863,0.25657857142857143,0.26093428571428573,0.25474,0.2548,0.010270208418153183,45.74269732753263,0.7792857142857142,0.7684809523809523,0.8036,0.7738,0.02038556912551987,57.267672756155676,0.24065714285714285,0.2357809523809524,0.2464,0.2424,0.0032196568879605805,55.975794251134644
